,continentName,countryName,province_zipCode,province_confirmedCount,province_curedCount,province_deadCount,cityName,updateTime
2020-04-01,北美洲,墨西哥,971003.0,1215.0,1.0,29.0,,2020-04-01
2020-04-02,北美洲,墨西哥,971003.0,1378.0,1.0,37.0,,2020-04-02
2020-04-03,北美洲,墨西哥,971003.0,1510.0,1.0,50.0,,2020-04-03
2020-04-04,北美洲,墨西哥,971003.0,1688.0,1.0,60.0,,2020-04-04
2020-04-05,北美洲,墨西哥,971003.0,1890.0,1.0,79.0,,2020-04-05
2020-04-06,北美洲,墨西哥,971003.0,2143.0,1.0,94.0,,2020-04-06
2020-04-07,北美洲,墨西哥,971003.0,2439.0,1.0,125.0,,2020-04-07
2020-04-08,北美洲,墨西哥,971003.0,2785.0,1.0,141.0,,2020-04-08
2020-04-09,北美洲,墨西哥,971003.0,3181.0,1.0,174.0,,2020-04-09
2020-04-10,北美洲,墨西哥,971003.0,3441.0,1.0,194.0,,2020-04-10
2020-04-11,北美洲,墨西哥,971003.0,3844.0,1.0,233.0,,2020-04-11
2020-04-12,北美洲,墨西哥,971003.0,4219.0,1.0,273.0,,2020-04-12
2020-04-13,北美洲,墨西哥,971003.0,4661.0,1.0,296.0,,2020-04-13
2020-04-14,北美洲,墨西哥,971003.0,5014.0,1.0,332.0,,2020-04-14
2020-04-15,北美洲,墨西哥,971003.0,5399.0,1.0,406.0,,2020-04-15
2020-04-16,北美洲,墨西哥,971003.0,5847.0,1.0,449.0,,2020-04-16
2020-04-17,北美洲,墨西哥,971003.0,6297.0,1.0,486.0,,2020-04-17
2020-04-18,北美洲,墨西哥,971003.0,6875.0,1.0,546.0,,2020-04-18
2020-04-19,北美洲,墨西哥,971003.0,7497.0,1.0,650.0,,2020-04-19
2020-04-20,北美洲,墨西哥,971003.0,8261.0,1.0,686.0,,2020-04-20
2020-04-21,北美洲,墨西哥,971003.0,8772.0,1.0,712.0,,2020-04-21
2020-04-22,北美洲,墨西哥,971003.0,9501.0,1.0,857.0,,2020-04-22
2020-04-23,北美洲,墨西哥,971003.0,10544.0,1.0,970.0,,2020-04-23
2020-04-24,北美洲,墨西哥,971003.0,11633.0,1.0,1069.0,,2020-04-24
2020-04-25,北美洲,墨西哥,971003.0,12872.0,1.0,1221.0,,2020-04-25
2020-04-26,北美洲,墨西哥,971003.0,13842.0,1.0,1305.0,,2020-04-26
2020-04-27,北美洲,墨西哥,971003.0,14667.0,1.0,1351.0,,2020-04-27
2020-04-28,北美洲,墨西哥,971003.0,15529.0,2627.0,1434.0,,2020-04-28
2020-04-29,北美洲,墨西哥,971003.0,16752.0,2627.0,1569.0,,2020-04-29
2020-04-30,北美洲,墨西哥,971003.0,17799.0,2627.0,1732.0,,2020-04-30
2020-05-01,北美洲,墨西哥,971003.0,19224.0,2627.0,1859.0,,2020-05-01
2020-05-02,北美洲,墨西哥,971003.0,20739.0,11423.0,1972.0,,2020-05-02
2020-05-03,北美洲,墨西哥,971003.0,22088.0,11423.0,2061.0,,2020-05-03
2020-05-04,北美洲,墨西哥,971003.0,23471.0,11423.0,2154.0,,2020-05-04
2020-05-05,北美洲,墨西哥,971003.0,24905.0,15938.0,2271.0,,2020-05-05
2020-05-06,北美洲,墨西哥,971003.0,26025.0,16810.0,2507.0,,2020-05-06
2020-05-07,北美洲,墨西哥,971003.0,27634.0,17781.0,2704.0,,2020-05-07
2020-05-08,北美洲,墨西哥,971003.0,29616.0,17781.0,2961.0,,2020-05-08
2020-05-09,北美洲,墨西哥,971003.0,31522.0,17781.0,3160.0,,2020-05-09
2020-05-10,北美洲,墨西哥,971003.0,33460.0,17781.0,3353.0,,2020-05-10
2020-05-11,北美洲,墨西哥,971003.0,35022.0,17781.0,3465.0,,2020-05-11
2020-05-12,北美洲,墨西哥,971003.0,36327.0,17781.0,3573.0,,2020-05-12
2020-05-13,北美洲,墨西哥,971003.0,38324.0,17781.0,3926.0,,2020-05-13
2020-05-14,北美洲,墨西哥,971003.0,40186.0,26990.0,4220.0,,2020-05-14
2020-05-15,北美洲,墨西哥,971003.0,42595.0,28475.0,4477.0,,2020-05-15
2020-05-16,北美洲,墨西哥,971003.0,45032.0,30451.0,4767.0,,2020-05-16
2020-05-17,北美洲,墨西哥,971003.0,47144.0,31848.0,5045.0,,2020-05-17
2020-05-18,北美洲,墨西哥,971003.0,49219.0,33329.0,5177.0,,2020-05-18
2020-05-19,北美洲,墨西哥,971003.0,51633.0,35388.0,5332.0,,2020-05-19
2020-05-20,北美洲,墨西哥,971003.0,54346.0,37325.0,5666.0,,2020-05-20
2020-05-21,北美洲,墨西哥,971003.0,54346.0,37325.0,5666.0,,2020-05-21
2020-05-22,北美洲,墨西哥,971003.0,60548.0,40659.0,6586.0,,2020-05-22
2020-05-23,北美洲,墨西哥,971003.0,62527.0,42725.0,6989.0,,2020-05-23
2020-05-24,北美洲,墨西哥,971003.0,65856.0,44919.0,7179.0,,2020-05-24
2020-05-25,北美洲,墨西哥,971003.0,68620.0,47424.0,7394.0,,2020-05-25
2020-05-26,北美洲,墨西哥,971003.0,71105.0,49890.0,7633.0,,2020-05-26
2020-05-27,北美洲,墨西哥,971003.0,74560.0,52219.0,8134.0,,2020-05-27
2020-05-28,北美洲,墨西哥,971003.0,74560.0,52219.0,8134.0,,2020-05-28
2020-01-22,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-01-22
2020-01-23,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-01-23
2020-01-24,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-01-24
2020-01-25,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-01-25
2020-01-26,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-01-26
2020-01-27,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-01-27
2020-01-28,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-01-28
2020-01-29,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-01-29
2020-01-30,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-01-30
2020-01-31,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-01-31
2020-02-01,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-01
2020-02-02,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-02
2020-02-03,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-03
2020-02-04,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-04
2020-02-05,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-05
2020-02-06,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-06
2020-02-07,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-07
2020-02-08,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-08
2020-02-09,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-09
2020-02-10,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-10
2020-02-11,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-11
2020-02-12,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-12
2020-02-13,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-13
2020-02-14,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-14
2020-02-15,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-15
2020-02-16,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-16
2020-02-17,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-17
2020-02-18,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-18
2020-02-19,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-19
2020-02-20,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-20
2020-02-21,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-21
2020-02-22,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-22
2020-02-23,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-23
2020-02-24,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-24
2020-02-25,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-25
2020-02-26,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-26
2020-02-27,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-27
2020-02-28,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-28
2020-02-29,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-02-29
2020-03-01,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-03-01
2020-03-02,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-03-02
2020-03-03,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-03-03
2020-03-04,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-03-04
2020-03-05,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-03-05
2020-03-06,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-03-06
2020-03-07,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-03-07
2020-03-08,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-03-08
2020-03-09,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-03-09
2020-03-10,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-03-10
2020-03-11,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-03-11
2020-03-12,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-03-12
2020-03-13,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-03-13
2020-03-14,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-03-14
2020-03-15,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-03-15
2020-03-16,北美洲,多米尼加,974006.0,1.0,0.0,0.0,,2020-03-16
2020-03-17,北美洲,多米尼加,974006.0,21.0,0.0,1.0,,2020-03-17
2020-03-18,北美洲,多米尼加,974006.0,21.0,0.0,1.0,,2020-03-18
2020-03-19,北美洲,多米尼加,974006.0,21.0,0.0,1.0,,2020-03-19
2020-03-20,北美洲,多米尼加,974006.0,34.0,0.0,1.0,,2020-03-20
2020-03-21,北美洲,多米尼加,974006.0,34.0,0.0,2.0,,2020-03-21
2020-03-22,北美洲,多米尼加,974006.0,72.0,0.0,2.0,,2020-03-22
2020-03-23,北美洲,多米尼加,974006.0,72.0,0.0,2.0,,2020-03-23
2020-03-24,北美洲,多米尼加,974006.0,72.0,0.0,2.0,,2020-03-24
2020-03-25,北美洲,多米尼加,974006.0,245.0,0.0,3.0,,2020-03-25
2020-03-26,北美洲,多米尼加,974006.0,312.0,0.0,6.0,,2020-03-26
2020-03-27,北美洲,多米尼加,974006.0,392.0,0.0,10.0,,2020-03-27
2020-03-28,北美洲,多米尼加,974006.0,488.0,0.0,10.0,,2020-03-28
2020-03-29,北美洲,多米尼加,974006.0,581.0,0.0,20.0,,2020-03-29
2020-03-30,北美洲,多米尼加,974006.0,581.0,0.0,20.0,,2020-03-30
2020-03-31,北美洲,多米尼加,974006.0,581.0,0.0,20.0,,2020-03-31
2020-04-01,北美洲,多米尼加,974006.0,901.0,0.0,42.0,,2020-04-01
2020-04-02,北美洲,多米尼加,974006.0,1109.0,0.0,51.0,,2020-04-02
2020-04-03,北美洲,多米尼加,974006.0,1284.0,0.0,57.0,,2020-04-03
2020-04-04,北美洲,多米尼加,974006.0,1380.0,0.0,60.0,,2020-04-04
2020-04-05,北美洲,多米尼加,974006.0,1488.0,0.0,68.0,,2020-04-05
2020-04-06,北美洲,多米尼加,974006.0,1488.0,0.0,68.0,,2020-04-06
2020-04-07,北美洲,多米尼加,974006.0,1488.0,0.0,68.0,,2020-04-07
2020-04-08,北美洲,多米尼加,974006.0,1828.0,0.0,86.0,,2020-04-08
2020-04-09,北美洲,多米尼加,974006.0,1956.0,0.0,98.0,,2020-04-09
2020-04-10,北美洲,多米尼加,974006.0,1956.0,0.0,98.0,,2020-04-10
2020-04-11,北美洲,多米尼加,974006.0,2349.0,0.0,118.0,,2020-04-11
2020-04-12,北美洲,多米尼加,974006.0,2349.0,0.0,118.0,,2020-04-12
2020-04-13,北美洲,多米尼加,974006.0,2620.0,0.0,126.0,,2020-04-13
2020-04-14,北美洲,多米尼加,974006.0,2967.0,0.0,173.0,,2020-04-14
2020-04-15,北美洲,多米尼加,974006.0,3167.0,0.0,177.0,,2020-04-15
2020-04-16,北美洲,多米尼加,974006.0,3286.0,0.0,183.0,,2020-04-16
2020-04-17,北美洲,多米尼加,974006.0,3614.0,0.0,189.0,,2020-04-17
2020-04-18,北美洲,多米尼加,974006.0,3755.0,0.0,196.0,,2020-04-18
2020-04-19,北美洲,多米尼加,974006.0,4126.0,0.0,200.0,,2020-04-19
2020-04-20,北美洲,多米尼加,974006.0,4335.0,0.0,217.0,,2020-04-20
2020-04-21,北美洲,多米尼加,974006.0,4680.0,0.0,226.0,,2020-04-21
2020-04-22,北美洲,多米尼加,974006.0,4964.0,0.0,235.0,,2020-04-22
2020-04-23,北美洲,多米尼加,974006.0,5044.0,0.0,245.0,,2020-04-23
2020-04-24,北美洲,多米尼加,974006.0,5300.0,0.0,260.0,,2020-04-24
2020-04-25,北美洲,多米尼加,974006.0,5543.0,0.0,265.0,,2020-04-25
2020-04-26,北美洲,多米尼加,974006.0,5749.0,0.0,267.0,,2020-04-26
2020-04-27,北美洲,多米尼加,974006.0,5926.0,0.0,273.0,,2020-04-27
2020-04-28,北美洲,多米尼加,974006.0,6293.0,993.0,282.0,,2020-04-28
2020-04-29,北美洲,多米尼加,974006.0,6293.0,993.0,282.0,,2020-04-29
2020-04-30,北美洲,多米尼加,974006.0,6416.0,993.0,286.0,,2020-04-30
2020-05-01,北美洲,多米尼加,974006.0,6652.0,993.0,293.0,,2020-05-01
2020-05-02,北美洲,多米尼加,974006.0,6972.0,993.0,301.0,,2020-05-02
2020-05-03,北美洲,多米尼加,974006.0,7288.0,993.0,313.0,,2020-05-03
2020-05-04,北美洲,多米尼加,974006.0,7578.0,993.0,326.0,,2020-05-04
2020-05-05,北美洲,多米尼加,974006.0,7954.0,993.0,333.0,,2020-05-05
2020-05-06,北美洲,多米尼加,974006.0,8235.0,993.0,346.0,,2020-05-06
2020-05-07,北美洲,多米尼加,974006.0,8480.0,993.0,354.0,,2020-05-07
2020-05-08,北美洲,多米尼加,974006.0,8807.0,993.0,362.0,,2020-05-08
2020-05-09,北美洲,多米尼加,974006.0,9095.0,993.0,373.0,,2020-05-09
2020-05-10,北美洲,多米尼加,974006.0,9376.0,993.0,380.0,,2020-05-10
2020-05-11,北美洲,多米尼加,974006.0,9882.0,993.0,385.0,,2020-05-11
2020-05-12,北美洲,多米尼加,974006.0,10347.0,993.0,388.0,,2020-05-12
2020-05-13,北美洲,多米尼加,974006.0,10634.0,993.0,393.0,,2020-05-13
2020-05-14,北美洲,多米尼加,974006.0,10900.0,993.0,402.0,,2020-05-14
2020-05-15,北美洲,多米尼加,974006.0,11196.0,993.0,409.0,,2020-05-15
2020-05-16,北美洲,多米尼加,974006.0,11320.0,993.0,422.0,,2020-05-16
2020-05-17,北美洲,多米尼加,974006.0,11739.0,993.0,424.0,,2020-05-17
2020-05-18,北美洲,多米尼加,974006.0,12110.0,993.0,428.0,,2020-05-18
2020-05-19,北美洲,多米尼加,974006.0,12314.0,993.0,428.0,,2020-05-19
2020-05-20,北美洲,多米尼加,974006.0,12725.0,993.0,434.0,,2020-05-20
2020-05-21,北美洲,多米尼加,974006.0,12725.0,993.0,434.0,,2020-05-21
2020-05-22,北美洲,多米尼加,974006.0,13477.0,993.0,446.0,,2020-05-22
2020-05-23,北美洲,多米尼加,974006.0,13657.0,993.0,448.0,,2020-05-23
2020-05-24,北美洲,多米尼加,974006.0,13989.0,993.0,456.0,,2020-05-24
2020-05-25,北美洲,多米尼加,974006.0,14422.0,993.0,458.0,,2020-05-25
2020-05-26,北美洲,多米尼加,974006.0,14801.0,993.0,458.0,,2020-05-26
2020-05-27,北美洲,多米尼加,974006.0,15073.0,993.0,460.0,,2020-05-27
2020-05-28,北美洲,多米尼加,974006.0,15264.0,993.0,468.0,,2020-05-28
2020-01-22,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-01-22
2020-01-23,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-01-23
2020-01-24,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-01-24
2020-01-25,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-01-25
2020-01-26,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-01-26
2020-01-27,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-01-27
2020-01-28,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-01-28
2020-01-29,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-01-29
2020-01-30,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-01-30
2020-01-31,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-01-31
2020-02-01,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-01
2020-02-02,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-02
2020-02-03,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-03
2020-02-04,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-04
2020-02-05,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-05
2020-02-06,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-06
2020-02-07,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-07
2020-02-08,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-08
2020-02-09,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-09
2020-02-10,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-10
2020-02-11,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-11
2020-02-12,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-12
2020-02-13,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-13
2020-02-14,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-14
2020-02-15,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-15
2020-02-16,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-16
2020-02-17,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-17
2020-02-18,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-18
2020-02-19,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-19
2020-02-20,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-20
2020-02-21,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-21
2020-02-22,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-22
2020-02-23,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-23
2020-02-24,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-24
2020-02-25,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-25
2020-02-26,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-26
2020-02-27,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-27
2020-02-28,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-28
2020-02-29,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-02-29
2020-03-01,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-03-01
2020-03-02,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-03-02
2020-03-03,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-03-03
2020-03-04,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-03-04
2020-03-05,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-03-05
2020-03-06,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-03-06
2020-03-07,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-03-07
2020-03-08,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-03-08
2020-03-09,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-03-09
2020-03-10,北美洲,巴拿马,972007.0,1.0,0.0,0.0,,2020-03-10
2020-03-11,北美洲,巴拿马,972007.0,8.0,0.0,1.0,,2020-03-11
2020-03-12,北美洲,巴拿马,972007.0,11.0,0.0,1.0,,2020-03-12
2020-03-13,北美洲,巴拿马,972007.0,27.0,0.0,1.0,,2020-03-13
2020-03-14,北美洲,巴拿马,972007.0,36.0,0.0,1.0,,2020-03-14
2020-03-15,北美洲,巴拿马,972007.0,43.0,0.0,1.0,,2020-03-15
2020-03-16,北美洲,巴拿马,972007.0,55.0,0.0,1.0,,2020-03-16
2020-03-17,北美洲,巴拿马,972007.0,69.0,0.0,1.0,,2020-03-17
2020-03-18,北美洲,巴拿马,972007.0,86.0,0.0,1.0,,2020-03-18
2020-03-19,北美洲,巴拿马,972007.0,109.0,0.0,1.0,,2020-03-19
2020-03-20,北美洲,巴拿马,972007.0,135.0,0.0,1.0,,2020-03-20
2020-03-21,北美洲,巴拿马,972007.0,200.0,0.0,1.0,,2020-03-21
2020-03-22,北美洲,巴拿马,972007.0,245.0,0.0,3.0,,2020-03-22
2020-03-23,北美洲,巴拿马,972007.0,313.0,0.0,3.0,,2020-03-23
2020-03-24,北美洲,巴拿马,972007.0,345.0,0.0,6.0,,2020-03-24
2020-03-25,北美洲,巴拿马,972007.0,443.0,0.0,6.0,,2020-03-25
2020-03-26,北美洲,巴拿马,972007.0,558.0,0.0,6.0,,2020-03-26
2020-03-27,北美洲,巴拿马,972007.0,674.0,0.0,8.0,,2020-03-27
2020-03-28,北美洲,巴拿马,972007.0,786.0,0.0,14.0,,2020-03-28
2020-03-29,北美洲,巴拿马,972007.0,901.0,0.0,17.0,,2020-03-29
2020-03-30,北美洲,巴拿马,972007.0,989.0,4.0,24.0,,2020-03-30
2020-03-31,北美洲,巴拿马,972007.0,989.0,4.0,24.0,,2020-03-31
2020-04-01,北美洲,巴拿马,972007.0,989.0,4.0,24.0,,2020-04-01
2020-04-02,北美洲,巴拿马,972007.0,989.0,4.0,24.0,,2020-04-02
2020-04-03,北美洲,巴拿马,972007.0,1181.0,4.0,30.0,,2020-04-03
2020-04-04,北美洲,巴拿马,972007.0,1317.0,4.0,32.0,,2020-04-04
2020-04-05,北美洲,巴拿马,972007.0,1801.0,4.0,46.0,,2020-04-05
2020-04-06,北美洲,巴拿马,972007.0,1801.0,4.0,46.0,,2020-04-06
2020-04-07,北美洲,巴拿马,972007.0,2100.0,4.0,55.0,,2020-04-07
2020-04-08,北美洲,巴拿马,972007.0,2100.0,4.0,55.0,,2020-04-08
2020-04-09,北美洲,巴拿马,972007.0,2100.0,4.0,55.0,,2020-04-09
2020-04-10,北美洲,巴拿马,972007.0,2249.0,4.0,59.0,,2020-04-10
2020-04-11,北美洲,巴拿马,972007.0,2528.0,4.0,63.0,,2020-04-11
2020-04-12,北美洲,巴拿马,972007.0,2752.0,4.0,66.0,,2020-04-12
2020-04-13,北美洲,巴拿马,972007.0,2974.0,4.0,74.0,,2020-04-13
2020-04-14,北美洲,巴拿马,972007.0,3234.0,4.0,79.0,,2020-04-14
2020-04-15,北美洲,巴拿马,972007.0,3400.0,4.0,87.0,,2020-04-15
2020-04-16,北美洲,巴拿马,972007.0,3472.0,4.0,94.0,,2020-04-16
2020-04-17,北美洲,巴拿马,972007.0,3574.0,4.0,95.0,,2020-04-17
2020-04-18,北美洲,巴拿马,972007.0,3751.0,4.0,103.0,,2020-04-18
2020-04-19,北美洲,巴拿马,972007.0,4016.0,4.0,109.0,,2020-04-19
2020-04-20,北美洲,巴拿马,972007.0,4210.0,4.0,115.0,,2020-04-20
2020-04-21,北美洲,巴拿马,972007.0,4273.0,4.0,120.0,,2020-04-21
2020-04-22,北美洲,巴拿马,972007.0,4467.0,4.0,126.0,,2020-04-22
2020-04-23,北美洲,巴拿马,972007.0,4658.0,4.0,136.0,,2020-04-23
2020-04-24,北美洲,巴拿马,972007.0,4821.0,4.0,141.0,,2020-04-24
2020-04-25,北美洲,巴拿马,972007.0,4992.0,4.0,144.0,,2020-04-25
2020-04-26,北美洲,巴拿马,972007.0,5166.0,4.0,146.0,,2020-04-26
2020-04-27,北美洲,巴拿马,972007.0,5338.0,4.0,154.0,,2020-04-27
2020-04-28,北美洲,巴拿马,972007.0,6021.0,455.0,167.0,,2020-04-28
2020-04-29,北美洲,巴拿马,972007.0,6021.0,455.0,167.0,,2020-04-29
2020-04-30,北美洲,巴拿马,972007.0,6021.0,455.0,167.0,,2020-04-30
2020-05-01,北美洲,巴拿马,972007.0,6200.0,455.0,176.0,,2020-05-01
2020-05-02,北美洲,巴拿马,972007.0,6378.0,455.0,178.0,,2020-05-02
2020-05-03,北美洲,巴拿马,972007.0,6532.0,455.0,188.0,,2020-05-03
2020-05-04,北美洲,巴拿马,972007.0,6720.0,455.0,192.0,,2020-05-04
2020-05-05,北美洲,巴拿马,972007.0,7090.0,455.0,197.0,,2020-05-05
2020-05-06,北美洲,巴拿马,972007.0,7197.0,455.0,200.0,,2020-05-06
2020-05-07,北美洲,巴拿马,972007.0,7387.0,455.0,203.0,,2020-05-07
2020-05-08,北美洲,巴拿马,972007.0,7523.0,455.0,210.0,,2020-05-08
2020-05-09,北美洲,巴拿马,972007.0,7731.0,455.0,218.0,,2020-05-09
2020-05-10,北美洲,巴拿马,972007.0,7868.0,455.0,225.0,,2020-05-10
2020-05-11,北美洲,巴拿马,972007.0,8070.0,455.0,231.0,,2020-05-11
2020-05-12,北美洲,巴拿马,972007.0,8282.0,455.0,237.0,,2020-05-12
2020-05-13,北美洲,巴拿马,972007.0,8448.0,455.0,244.0,,2020-05-13
2020-05-14,北美洲,巴拿马,972007.0,8616.0,455.0,249.0,,2020-05-14
2020-05-15,北美洲,巴拿马,972007.0,8616.0,455.0,249.0,,2020-05-15
2020-05-16,北美洲,巴拿马,972007.0,9628.0,455.0,266.0,,2020-05-16
2020-05-17,北美洲,巴拿马,972007.0,9628.0,455.0,266.0,,2020-05-17
2020-05-18,北美洲,巴拿马,972007.0,9628.0,455.0,266.0,,2020-05-18
2020-05-19,北美洲,巴拿马,972007.0,9628.0,455.0,269.0,,2020-05-19
2020-05-20,北美洲,巴拿马,972007.0,9628.0,455.0,275.0,,2020-05-20
2020-05-21,北美洲,巴拿马,972007.0,9628.0,455.0,275.0,,2020-05-21
2020-05-22,北美洲,巴拿马,972007.0,9867.0,455.0,281.0,,2020-05-22
2020-05-23,北美洲,巴拿马,972007.0,9977.0,455.0,287.0,,2020-05-23
2020-05-24,北美洲,巴拿马,972007.0,10116.0,455.0,291.0,,2020-05-24
2020-05-25,北美洲,巴拿马,972007.0,10267.0,455.0,295.0,,2020-05-25
2020-05-26,北美洲,巴拿马,972007.0,10577.0,455.0,299.0,,2020-05-26
2020-05-27,北美洲,巴拿马,972007.0,10926.0,455.0,306.0,,2020-05-27
2020-05-28,北美洲,巴拿马,972007.0,11183.0,455.0,310.0,,2020-05-28
2020-01-22,北美洲,洪都拉斯,972005.0,2.0,0.0,0.0,,2020-01-22
2020-01-23,北美洲,洪都拉斯,972005.0,2.0,0.0,0.0,,2020-01-23
2020-01-24,北美洲,洪都拉斯,972005.0,2.0,0.0,0.0,,2020-01-24
2020-01-25,北美洲,洪都拉斯,972005.0,2.0,0.0,0.0,,2020-01-25
